Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,MonthlyIncome_Squared,DistanceFromHome_Squared,mean_daily_worked_hours,yearly_absents,average_entry_time
34,0,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Laboratory Technician,Divorced,0.0,11,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3,11648884900,784,7.614092348927875,33,9.964837962962962
28,1,Travel_Rarely,Research & Development,4,Life Sciences,Male,5,Research Director,Single,5.0,13,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3,10192921600,1,10.48314814814815,27,10.02906220322887
29,0,Travel_Rarely,Research & Development,2,Life Sciences,Female,4,Laboratory Technician,Divorced,1.0,14,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3,1329331600,256,7.96732683982684,30,10.002887205387205
32,0,Travel_Rarely,Human Resources,3,Human Resources,Female,2,Research Director,Divorced,0.0,19,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3,5544291600,484,10.695990028490028,27,9.990701566951566
22,0,Non-Travel,Research & Development,3,Life Sciences,Female,3,Sales Executive,Divorced,1.0,16,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3,11774420100,64,10.002944444444443,26,10.009237588652482
53,0,Travel_Rarely,Research & Development,3,Medical,Male,2,Manager,Married,2.0,13,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3,444788100,121,8.015872011251759,24,10.007585560243788
38,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Single,5.0,14,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3,1385328400,841,9.68517361111111,21,10.000701388888888
24,0,Non-Travel,Research & Development,5,Life Sciences,Male,3,Research Scientist,Divorced,0.0,16,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3,8798440000,1,6.907967535436671,18,10.003385916780978
36,1,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Director,Single,7.0,12,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3,3009619600,1,6.475342066957787,32,10.021626637554586
34,0,Travel_Rarely,Sales,3,Marketing,Male,4,Research Scientist,Single,0.0,11,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3,751856400,576,6.094871615312791,23,10.031907096171803
21,0,Travel_Rarely,Sales,3,Life Sciences,Male,2,Manufacturing Director,Single,1.0,12,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3,18925504900,4,5.997355652595827,32,10.018434012615234
34,1,Travel_Rarely,Sales,2,Marketing,Female,2,Research Scientist,Single,2.0,13,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3,7162236900,225,7.815063457854406,29,9.999833572796934
53,0,Travel_Rarely,Sales,1,Life Sciences,Male,5,Human Resources,Divorced,4.0,15,0,26.0,4,14,4,8,3.0,3.0,2.0,3,3,999824400,4,7.481158625730994,33,10.007288011695906
32,1,Travel_Frequently,Research & Development,3,Medical,Female,2,Manufacturing Director,Single,1.0,13,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3,27549360400,100,9.495272967772967,30,10.00000962000962
42,0,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Laboratory Technician,Married,0.0,20,0,10.0,5,9,4,2,3.0,2.0,3.0,2,4,4423580100,100,6.892245179063361,19,9.989716483011938
44,0,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Manufacturing Director,Married,3.0,15,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3,549902500,9,7.101099585062241,20,10.01381512217612
46,0,Travel_Rarely,Sales,3,Life Sciences,Female,1,Research Scientist,Single,3.0,13,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3,1169640000,4,8.009119565217391,31,10.003562801932366
33,0,Travel_Rarely,Sales,3,Medical,Male,1,Manufacturing Director,Single,4.0,14,0,7.0,3,1,0,0,3.0,4.0,3.0,3,3,1912312900,9,6.528365606270171,20,10.029225449515907
44,0,Travel_Rarely,Human Resources,3,Life Sciences,Male,5,Healthcare Representative,Married,2.0,21,0,9.0,2,4,1,3,4.0,4.0,4.0,3,4,2264808100,676,8.532774319963117,20,10.009588520055326
30,0,Travel_Rarely,Research & Development,4,Technical Degree,Female,1,Research Scientist,Single,1.0,16,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3,2810060100,1,6.116035665294925,18,9.9990877914952
39,1,Travel_Rarely,Human Resources,4,Medical,Male,1,Sales Executive,Married,3.0,14,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3,1349092900,1,6.523863745210728,29,10.013892480842912
24,1,Travel_Rarely,Human Resources,5,Human Resources,Male,3,Sales Executive,Married,2.0,11,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3,2273382400,4,9.67660063752277,17,9.996164617486338
43,0,Travel_Rarely,Sales,5,Technical Degree,Female,1,Research Director,Divorced,1.0,19,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3,162307600,81,6.487590218423552,27,10.005661206077873
50,1,Travel_Rarely,Research & Development,4,Medical,Male,1,Research Director,Married,1.0,11,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3,2401000000,144,8.919851394604482,18,10.006402606310013
35,0,Travel_Rarely,Sales,4,Marketing,Male,3,Manufacturing Director,Married,1.0,13,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3,10953715600,4,7.0866505968778695,19,10.007312901744719
36,0,Travel_Rarely,Research & Development,1,Life Sciences,Female,4,Sales Executive,Married,9.0,12,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3,28923804900,625,9.078667874396137,31,9.983928743961354
33,0,Travel_Frequently,Sales,2,Marketing,Male,4,Human Resources,Married,2.0,11,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3,846228100,81,6.55703314659197,23,10.001356209150327
35,0,Travel_Rarely,Research & Development,1,Medical,Male,1,Research Scientist,Divorced,1.0,14,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3,3323522500,100,6.188770339377034,22,10.018697117619713
27,0,Travel_Rarely,Sales,2,Marketing,Female,3,Research Scientist,Divorced,1.0,15,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3,2115080100,64,7.619807132459972,32,9.982805676855895
26,1,Travel_Rarely,Sales,3,Marketing,Male,2,Manager,Single,1.0,12,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3,577921600,16,7.6933150434385,18,10.023838591678098
27,0,Travel_Frequently,Sales,3,Life Sciences,Male,4,Healthcare Representative,Single,1.0,20,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4,1006158400,576,6.842362854486285,22,9.97509879125988
30,0,Travel_Frequently,Research & Development,4,Medical,Male,1,Research Scientist,Single,1.0,14,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3,413308900,1,6.816597525473071,32,10.011835274138766
41,1,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,Married,1.0,13,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3,10422368100,400,5.962092430858807,32,10.00478772440563
34,0,Non-Travel,Research & Development,2,Technical Degree,Female,1,Research Scientist,Single,0.0,13,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3,7430440000,49,7.820035612535612,27,10.029903846153845
37,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Sales Executive,Married,4.0,16,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3,426009600,289,6.10239417989418,30,9.98311568061568
35,0,Travel_Rarely,Research & Development,4,Medical,Female,3,Research Scientist,Married,1.0,16,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3,1473024400,64,6.9096932367149755,31,9.989841787439614
48,1,Travel_Rarely,Research & Development,4,Technical Degree,Female,1,Sales Executive,Single,9.0,16,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3,2107728100,4,9.295721982758621,29,10.017946599616858
28,1,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Single,1.0,22,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4,655872100,100,10.683428672316383,25,9.989571563088512
44,0,Travel_Rarely,Research & Development,1,Medical,Female,3,Research Scientist,Divorced,5.0,12,2,9.0,3,4,1,3,2.0,1.0,2.0,3,3,244296900,1,9.386280345471523,23,10.012778944911297
35,0,Non-Travel,Research & Development,4,Technical Degree,Female,3,Manufacturing Director,Married,2.0,15,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3,2399040400,25,9.509294421003283,24,9.990657524613221
26,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,3,Sales Executive,Married,7.0,20,1,5.0,2,2,0,0,3.0,4.0,2.0,3,4,2293452100,16,10.199422544951592,20,9.984751037344399
33,0,Travel_Frequently,Sales,4,Life Sciences,Female,1,Human Resources,Single,1.0,14,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3,1011240000,841,8.207739229024943,16,9.990772108843537
35,0,Travel_Frequently,Research & Development,3,Medical,Male,3,Manufacturing Director,Married,1.0,20,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4,4288940100,225,6.473378831417625,29,9.987094109195402
35,0,Travel_Rarely,Human Resources,2,Life Sciences,Female,1,Laboratory Technician,Married,3.0,13,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3,4080654400,9,8.788953266571292,28,9.976768001907486
31,0,Travel_Rarely,Sales,2,Life Sciences,Female,2,Research Scientist,Divorced,3.0,12,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3,12642753600,100,6.096067129629629,21,9.983501157407407
37,0,Travel_Rarely,Sales,3,Marketing,Male,4,Human Resources,Divorced,1.0,13,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3,25702502400,16,7.422623456790123,27,9.980378679962014
32,0,Travel_Rarely,Research & Development,3,Other,Male,2,Sales Executive,Married,1.0,11,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3,557904400,441,8.10862809315866,32,10.007492721979622
38,0,Travel_Frequently,Research & Development,3,Medical,Male,2,Manufacturing Director,Single,1.0,17,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3,26660358400,625,6.241581196581197,27,9.984103751187085
50,0,Travel_Rarely,Sales,4,Marketing,Female,4,Research Scientist,Divorced,5.0,14,3,29.0,2,27,13,8,2.0,3.0,2.0,3,3,7015737600,4,9.531168091168093,27,10.019274691358024
59,0,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Laboratory Technician,Single,7.0,11,0,28.0,6,21,7,9,1.0,1.0,2.0,3,3,27575923600,1,6.9165189125295505,26,10.004225768321513
36,0,Travel_Rarely,Sales,2,Marketing,Female,2,Sales Executive,Divorced,1.0,14,2,17.0,3,17,12,8,3.0,3.0,3.0,3,3,7406323600,1,6.004865112025605,18,10.033725422953818
55,0,Travel_Rarely,Research & Development,3,Medical,Male,3,Research Scientist,Divorced,2.0,17,1,21.0,2,5,0,2,4.0,3.0,3.0,3,3,516198400,49,8.11400137741047,19,10.005607208448117
36,0,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Single,1.0,13,0,6.0,5,6,0,3,2.0,2.0,3.0,3,3,407232400,9,7.215137053352913,34,10.004966960352423
45,0,Travel_Rarely,Research & Development,2,Medical,Female,1,Sales Executive,Divorced,2.0,12,1,25.0,5,1,0,0,2.0,1.0,3.0,3,3,5016888900,1,6.807199074074075,21,9.97554513888889
35,0,Travel_Frequently,Human Resources,3,Other,Female,2,Sales Representative,Married,4.0,13,1,5.0,3,3,1,2,2.0,1.0,2.0,3,3,1667905600,81,6.101339326878746,20,9.969127478100507
36,1,Travel_Rarely,Sales,2,Life Sciences,Male,4,Laboratory Technician,Married,0.0,18,3,2.0,2,1,0,0,4.0,3.0,2.0,4,3,20767692100,49,8.892940100594423,18,10.015943072702331
59,0,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Research Scientist,Single,7.0,19,1,20.0,4,4,1,3,1.0,3.0,2.0,2,3,532686400,100,6.789967391304348,31,10.01117995169082
29,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Married,0.0,11,0,6.0,3,5,0,4,3.0,2.0,3.0,3,3,2343528100,784,7.827854284369115,25,10.025947504708098
31,0,Travel_Rarely,Research & Development,2,Medical,Female,3,Sales Executive,Single,1.0,21,1,1.0,2,1,1,0,3.0,2.0,3.0,1,4,1836122500,9,6.300332125603865,31,9.949001207729468
32,0,Travel_Rarely,Sales,4,Life Sciences,Male,2,Manufacturing Director,Married,1.0,15,1,10.0,1,10,0,9,2.0,2.0,3.0,2,3,9438122500,9,7.522589903181189,20,9.973343706777317
36,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Representative,Married,3.0,17,0,5.0,2,1,0,0,2.0,4.0,3.0,3,3,1866240000,4,7.17987077294686,31,10.002400966183576
31,0,Travel_Rarely,Research & Development,3,Medical,Female,2,Research Director,Single,1.0,18,0,11.0,3,11,1,8,3.0,4.0,3.0,3,3,454542400,729,6.095544077134986,19,9.991555325987143
35,0,Travel_Rarely,Research & Development,4,Medical,Male,2,Healthcare Representative,Single,0.0,14,1,16.0,2,15,2,8,3.0,1.0,3.0,4,3,10249537600,4,6.019582156308852,25,10.02228813559322
45,0,Travel_Rarely,Human Resources,3,Human Resources,Female,1,Sales Executive,Married,4.0,13,0,17.0,3,0,0,0,4.0,1.0,4.0,1,3,2995372900,196,8.896670197740113,25,10.019409133709981
37,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Sales Executive,Single,4.0,17,3,16.0,3,5,0,2,1.0,3.0,4.0,3,3,2711284900,1,6.597208616780045,16,10.013002267573695
46,0,Travel_Rarely,Research & Development,3,Medical,Male,3,Manager,Divorced,8.0,15,1,16.0,0,4,0,2,2.0,2.0,3.0,3,3,27017496900,81,10.269981325863679,23,9.99109710550887
30,0,Travel_Rarely,Sales,3,Life Sciences,Male,4,Human Resources,Married,1.0,18,1,10.0,2,10,3,0,4.0,4.0,2.0,3,3,527161600,324,9.195694444444445,27,9.982892924976259
35,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,3,Human Resources,Single,1.0,13,0,6.0,5,6,0,4,2.0,3.0,3.0,3,3,1655676100,400,7.903589559386973,29,9.944380986590039
55,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,3.0,12,1,24.0,4,1,1,0,1.0,4.0,3.0,3,3,5536848100,4,6.709723389355743,23,10.004464285714285
38,0,Non-Travel,Sales,1,Marketing,Male,2,Laboratory Technician,Divorced,7.0,13,2,17.0,2,13,1,9,2.0,4.0,3.0,4,3,590490000,121,8.81139985380117,33,10.025956384015593
34,0,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Scientist,Married,1.0,14,0,5.0,1,5,1,3,1.0,2.0,3.0,3,3,3455088400,64,8.008844123048668,19,10.01424471992654
56,0,Travel_Rarely,Human Resources,1,Medical,Male,2,Sales Executive,Single,4.0,11,1,37.0,2,6,0,2,4.0,4.0,2.0,3,3,699073600,4,6.312178423236514,20,9.986765790686952
23,0,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,3.0,22,3,3.0,2,0,0,0,3.0,1.0,3.0,3,4,4146072100,100,6.405738719068413,32,9.996494420184376
51,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,5,Manufacturing Director,Married,3.0,17,0,10.0,2,4,0,3,4.0,4.0,3.0,2,3,600740100,841,6.759082633053221,23,9.999328898225956
30,0,Travel_Rarely,Sales,2,Technical Degree,Male,1,Sales Representative,Married,1.0,21,1,11.0,2,11,10,8,3.0,4.0,3.0,4,4,4085766400,64,7.617610882487426,18,9.968406492912667
46,1,Travel_Rarely,Sales,2,Medical,Female,2,Research Scientist,Single,1.0,22,0,9.0,0,9,4,7,3.0,4.0,3.0,3,4,9436179600,1,6.197463269054178,19,9.982302571166207
40,0,Travel_Frequently,Research & Development,3,Medical,Male,1,Healthcare Representative,Married,1.0,16,2,22.0,2,22,11,11,3.0,2.0,2.0,2,3,3692992900,36,7.404682367149759,31,10.006640096618357
51,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,5,Sales Representative,Single,0.0,12,1,11.0,2,10,1,0,3.0,4.0,1.0,3,3,600250000,64,10.087117467043315,25,10.0205461393597
30,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Divorced,1.0,12,3,11.0,0,11,2,7,3.0,2.0,2.0,3,3,8556250000,81,8.071362994350283,25,9.999990583804143
46,0,Travel_Frequently,Research & Development,1,Medical,Male,1,Laboratory Technician,Married,2.0,15,1,21.0,3,10,9,5,3.0,1.0,2.0,3,3,430147600,144,9.020947504708099,25,10.028149717514124
32,0,Travel_Rarely,Sales,3,Marketing,Male,1,Research Scientist,Single,1.0,14,0,12.0,6,11,5,7,2.0,3.0,3.0,2,3,10340856100,225,7.310940525587829,20,10.012625633932688
54,0,Travel_Rarely,Research & Development,1,Medical,Female,1,Laboratory Technician,Married,9.0,25,1,16.0,2,4,0,3,1.0,3.0,1.0,2,4,2357102500,625,7.585544029506686,20,10.01144306131858
24,0,Travel_Rarely,Sales,2,Marketing,Male,2,Research Scientist,Married,0.0,20,3,4.0,1,3,0,2,1.0,3.0,2.0,3,4,1670356900,36,7.795473995271867,26,10.001139479905437
28,0,Non-Travel,Sales,4,Medical,Male,2,Laboratory Technician,Married,1.0,13,0,5.0,2,5,0,4,2.0,3.0,4.0,2,3,560268900,81,5.990938934802571,19,10.013945133149678
58,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Single,0.0,14,0,38.0,2,37,1,8,4.0,3.0,2.0,4,3,883278400,64,7.07940355940356,30,10.014755892255893
44,0,Non-Travel,Research & Development,2,Medical,Female,1,Research Scientist,Married,4.0,16,0,17.0,3,3,1,2,2.0,2.0,4.0,2,3,38361139600,529,6.732844078646548,18,9.982652034750801
32,0,Travel_Rarely,Human Resources,2,Human Resources,Female,1,Sales Representative,Single,1.0,15,1,1.0,2,1,0,0,4.0,1.0,3.0,2,3,424772100,144,7.960068850902185,27,10.01229819563153
20,1,Travel_Frequently,Sales,4,Life Sciences,Female,2,Healthcare Representative,Single,1.0,22,0,1.0,3,1,1,0,4.0,4.0,3.0,3,4,9848577600,16,10.712137533875339,15,10.001420505871726
34,0,Travel_Rarely,Research & Development,4,Other,Male,4,Laboratory Technician,Single,1.0,22,1,16.0,2,16,2,10,1.0,3.0,3.0,2,4,1762320400,1,7.623057899671824,24,10.00535044538209
37,0,Non-Travel,Sales,2,Life Sciences,Male,1,Research Scientist,Divorced,5.0,20,1,17.0,3,1,0,0,3.0,4.0,4.0,3,4,4644422500,576,7.783722943722943,30,10.020567580567581
59,0,Non-Travel,Research & Development,2,Life Sciences,Male,2,Sales Executive,Married,9.0,14,0,30.0,0,3,2,2,3.0,4.0,3.0,3,3,2230672900,144,7.212025166191832,27,9.979613010446343
50,0,Travel_Frequently,Research & Development,4,Medical,Male,4,Research Scientist,Married,3.0,13,2,28.0,3,8,0,7,1.0,2.0,2.0,2,3,3772416400,9,9.58414878397711,28,9.999133285646161
25,1,Travel_Rarely,Sales,1,Marketing,Male,2,Research Director,Single,1.0,13,0,6.0,6,6,0,3,3.0,3.0,3.0,2,3,6784816900,100,8.510076071922546,20,9.992299446749653
25,0,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Laboratory Technician,Married,1.0,22,1,2.0,3,2,2,1,4.0,4.0,3.0,3,4,7837560900,676,7.7015006915629325,20,10.027520746887967
22,0,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Sales Representative,Single,1.0,12,1,1.0,2,0,0,0,2.0,4.0,3.0,3,3,37368756100,4,6.2620971074380165,19,9.994987373737374
51,0,Travel_Frequently,Research & Development,3,Life Sciences,Female,1,Sales Executive,Single,3.0,14,1,23.0,4,13,12,8,1.0,1.0,2.0,3,3,429732900,1,7.4895734542073455,22,10.01916550441655
54,0,Non-Travel,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Single,2.0,17,0,23.0,5,5,4,4,4.0,4.0,3.0,3,3,38466976900,81,8.143079710144928,31,9.995373188405797
24,0,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Married,0.0,13,1,6.0,4,5,1,2,2.0,3.0,3.0,3,3,1160764900,4,6.488012371615313,23,9.985198412698411
34,0,Travel_Rarely,Sales,3,Marketing,Female,2,Sales Representative,Divorced,6.0,12,1,12.0,2,1,0,0,3.0,2.0,3.0,3,3,2563396900,16,5.9999050632911395,24,9.99091889357712
37,0,Travel_Rarely,Sales,1,Technical Degree,Male,1,Laboratory Technician,Single,2.0,12,2,12.0,3,5,1,3,3.0,4.0,3.0,3,3,2152032100,36,6.221693007662835,29,9.986283524904215
34,0,Travel_Rarely,Sales,2,Medical,Male,2,Healthcare Representative,Single,2.0,21,1,14.0,3,11,5,8,3.0,1.0,3.0,3,4,2377537600,81,7.855724789915967,23,10.007685574229692
36,0,Travel_Frequently,Human Resources,3,Medical,Male,1,Research Scientist,Married,0.0,11,0,10.0,1,9,2,8,2.0,4.0,3.0,3,3,723610000,49,7.984710550887021,23,10.003349673202615
36,0,Travel_Rarely,Research & Development,3,Medical,Female,2,Manufacturing Director,Divorced,5.0,13,0,7.0,6,1,0,0,1.0,4.0,3.0,3,3,30859948900,1,7.499870448179272,23,10.008353174603174
43,0,Travel_Frequently,Research & Development,4,Life Sciences,Male,1,Sales Executive,Married,1.0,12,1,25.0,3,25,4,12,3.0,4.0,4.0,3,3,579846400,9,8.702949172576833,26,10.005517730496454
30,0,Travel_Frequently,Research & Development,3,Life Sciences,Female,3,Healthcare Representative,Divorced,1.0,24,0,10.0,2,10,0,9,1.0,3.0,2.0,3,4,791859600,100,7.91181216931217,30,10.028949013949015
33,0,Non-Travel,Sales,3,Life Sciences,Male,2,Sales Executive,Married,0.0,21,0,8.0,3,7,0,7,3.0,2.0,4.0,3,4,12645002500,49,6.708544810242341,18,9.972345679012346
56,1,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Married,9.0,19,0,7.0,1,5,4,3,2.0,2.0,3.0,1,3,1096934400,225,9.013333333333335,29,9.98408884099617
51,0,Travel_Rarely,Research & Development,2,Other,Female,2,Sales Representative,Single,7.0,14,1,23.0,2,20,15,15,1.0,3.0,3.0,3,3,36286440100,9,6.686394675925926,21,9.978203703703704
31,1,Travel_Rarely,Research & Development,4,Technical Degree,Female,3,Sales Executive,Married,4.0,20,0,12.0,2,7,7,7,2.0,3.0,2.0,3,4,458388100,4,8.398167620410112,28,9.978617072007628
26,0,Travel_Rarely,Sales,3,Medical,Female,2,Manager,Married,1.0,19,0,5.0,4,5,4,3,3.0,2.0,2.0,2,3,3328136100,289,7.685123587570622,25,9.992705979284368
58,1,Travel_Rarely,Sales,2,Medical,Female,1,Research Scientist,Married,1.0,13,1,40.0,2,40,15,6,4.0,4.0,2.0,2,3,1922822500,4,7.54806861348528,27,9.958186134852802
19,1,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Manager,Single,1.0,23,1,0.0,2,0,0,0,4.0,3.0,2.0,3,4,2843022400,25,9.363881915388191,22,9.969753602975361
22,0,Travel_Rarely,Sales,4,Technical Degree,Male,1,Sales Executive,Married,0.0,13,1,3.0,1,2,2,1,3.0,4.0,3.0,3,3,2174356900,841,6.379811676082863,25,9.993334510357816
49,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Sales Executive,Married,1.0,11,1,16.0,3,15,5,11,3.0,1.0,2.0,2,3,2231617600,4,7.194425925925926,21,9.967690972222222
43,0,Travel_Frequently,Sales,2,Life Sciences,Male,1,Sales Executive,Single,4.0,13,0,18.0,2,3,1,2,2.0,3.0,3.0,4,3,1031052100,4,7.978614703065134,29,10.02305795019157
50,0,Travel_Frequently,Research & Development,4,Life Sciences,Male,2,Sales Executive,Single,4.0,14,1,16.0,3,2,2,1,3.0,4.0,3.0,4,3,2891212900,361,7.080387029288703,22,9.982871920037192
31,1,Travel_Rarely,Research & Development,1,Medical,Female,2,Sales Executive,Married,3.0,22,0,4.0,2,2,2,2,2.0,3.0,3.0,2,4,1653235600,225,8.406022675736962,16,10.019200680272109
41,0,Travel_Rarely,Research & Development,2,Other,Male,1,Manufacturing Director,Divorced,3.0,11,3,12.0,2,9,0,7,3.0,3.0,3.0,1,3,2712326400,289,8.118852498786996,32,9.998901018922853
26,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Married,1.0,13,1,8.0,5,8,5,7,3.0,3.0,3.0,4,3,2378512900,289,7.950108543417367,23,10.01626050420168
36,0,Travel_Rarely,Human Resources,1,Human Resources,Male,2,Research Scientist,Divorced,6.0,21,1,7.0,2,3,0,1,2.0,2.0,3.0,4,4,971568900,625,6.79901247645951,25,9.992225753295669
51,1,Travel_Frequently,Research & Development,3,Life Sciences,Female,1,Manager,Single,2.0,11,0,18.0,2,4,0,3,1.0,4.0,3.0,4,3,246176100,36,7.189976851851852,21,10.02135300925926
